,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
371,2022/05/19/14:30:48.321798,687,1652938248,320972620,map,86.5548870439,-11.3984507089,1e-05,0.0,0.0,-0.0869489239634,0.996212770758
372,2022/05/19/14:30:48.622712,688,1652938248,621099295,map,86.7846631367,-11.4206482763,1e-05,0.0,0.0,-0.0570017340279,0.99837407935
373,2022/05/19/14:30:48.821967,689,1652938248,821192652,map,87.0056016892,-11.4650434102,1e-05,0.0,0.0,-0.118545384128,0.992948635077
374,2022/05/19/14:30:49.121735,690,1652938249,121112880,map,87.2353777832,-11.4539446265,1e-05,0.0,0.0,-0.0579847328091,0.998317469927
375,2022/05/19/14:30:49.321170,691,1652938249,320956985,map,87.4563163344,-11.4761421939,1e-05,0.0,0.0,-0.0975593633887,0.995229707462
376,2022/05/19/14:30:49.621805,692,1652938249,621215241,map,87.6684173441,-11.5094385449,1e-05,0.0,0.0,-0.102046859931,0.994779592864
377,2022/05/19/14:30:49.822150,693,1652938249,821397961,map,87.8893558965,-11.5427348952,1e-05,0.0,0.0,-0.160096715892,0.987101332975
378,2022/05/19/14:30:50.122132,694,1652938250,121235222,map,88.0749442791,-11.5427348952,1e-05,0.0,0.0,-0.0681712221345,0.997673636252
379,2022/05/19/14:30:50.322012,695,1652938250,321219666,map,88.2693702056,-11.5760312462,1e-05,0.0,0.0,-0.159947173554,0.987125575432
380,2022/05/19/14:30:50.622421,696,1652938250,621273592,map,88.463796131,-11.6204263802,1e-05,0.0,0.0,-0.0793803650797,0.996844399914
381,2022/05/19/14:30:50.821968,697,1652938250,821190570,map,88.6051968032,-11.6648215141,1e-05,0.0,0.0,-0.159227923616,0.987241848962
382,2022/05/19/14:30:51.121953,698,1652938251,121192549,map,88.7289223924,-11.6870190815,1e-05,0.0,0.0,-0.102341318015,0.994749342612
383,2022/05/19/14:30:51.321897,699,1652938251,321159999,map,88.7996227298,-11.6981178652,1e-05,0.0,0.0,-0.029612249877,0.99956146117
384,2022/05/19/14:30:51.621875,700,1652938251,621178967,map,88.8614855244,-11.7092166489,1e-05,0.0,0.0,-0.389540564394,0.921009309775
385,2022/05/19/14:30:51.822423,701,1652938251,821230007,map,88.8879981503,-11.6981178652,1e-05,0.0,0.0,-0.0987364621557,0.995113617152
386,2022/05/19/14:30:52.122072,702,1652938252,121237122,map,88.8791606075,-11.7425129991,1e-05,0.0,0.0,-0.0987364621557,0.995113617152
387,2022/05/19/14:30:52.322199,703,1652938252,321328408,map,88.8791606075,-11.7647105665,1e-05,0.0,0.0,-0.0987364621557,0.995113617152
0,2022/05/19/14:40:03.321201,2904,1652938803,320939355,map,88.8261353557,-13.4406268829,1e-05,0.0,0.0,0.0140251805558,0.999901642318
1,2022/05/19/14:40:03.621228,2905,1652938803,620948404,map,88.923348319,-13.4184293155,1e-05,0.0,0.0,0.0140251805558,0.999901642318
2,2022/05/19/14:40:03.821276,2906,1652938803,820940162,map,88.923348319,-13.4184293155,1e-05,0.0,0.0,0.0140251805558,0.999901642318
3,2022/05/19/14:40:04.121176,2907,1652938804,120938807,map,88.8791606075,-13.4073305318,1e-05,0.0,0.0,0.0140251805558,0.999901642318
4,2022/05/19/14:40:04.321739,2908,1652938804,320943422,map,88.7996227298,-13.4184293155,1e-05,0.0,-0.0,-0.972563789708,-0.232636357753
5,2022/05/19/14:40:04.621824,2909,1652938804,620942740,map,88.7112473081,-13.4184293155,1e-05,0.0,0.0,0.0140251805558,0.999901642318
6,2022/05/19/14:40:04.821195,2910,1652938804,820944313,map,88.6847346822,-13.4073305318,1e-05,0.0,0.0,0.0140251805558,0.999901642318
7,2022/05/19/14:40:05.121838,2911,1652938805,120975034,map,88.6758971406,-13.4295280992,1e-05,0.0,0.0,-0.694463996061,0.719527454775
8,2022/05/19/14:40:05.321363,2912,1652938805,320995695,map,88.7377599352,-13.4850220168,1e-05,0.0,0.0,-0.370950596881,0.928652601716
9,2022/05/19/14:40:05.621832,2913,1652938805,621150818,map,88.8438104401,-13.5738122855,1e-05,0.0,0.0,-0.514532548569,0.857470848754
10,2022/05/19/14:40:05.822218,2914,1652938805,821330936,map,88.9056732347,-13.6848001207,1e-05,0.0,0.0,-0.563731994482,0.825957770347
11,2022/05/19/14:40:06.122179,2915,1652938806,121269530,map,88.9498609449,-13.8179855233,1e-05,0.0,0.0,-0.596432089743,0.802663542417
12,2022/05/19/14:40:06.322004,2916,1652938806,321154351,map,88.9852111123,-13.9733684933,1e-05,0.0,0.0,-0.626950600639,0.779059012116
13,2022/05/19/14:40:06.622141,2917,1652938806,621330851,map,89.0382363654,-14.1176526796,1e-05,0.0,0.0,-0.640774281785,0.767729327174
14,2022/05/19/14:40:06.821931,2918,1652938806,821127431,map,89.0647489913,-14.2841344325,1e-05,0.0,0.0,-0.690108775404,0.723705657094
15,2022/05/19/14:40:07.122312,2919,1652938807,121387768,map,89.0912616172,-14.4728137535,1e-05,0.0,0.0,-0.668524864727,0.743689791002
16,2022/05/19/14:40:07.322016,2920,1652938807,321261098,map,89.0912616172,-14.6614930738,1e-05,0.0,0.0,-0.6557489667,0.754979001477
17,2022/05/19/14:40:07.621493,2921,1652938807,621034167,map,89.0382363654,-14.8279748266,1e-05,0.0,0.0,-0.724174990824,0.689616257541
18,2022/05/19/14:40:07.821972,2922,1652938807,821254512,map,89.0117237395,-14.9833577966,1e-05,0.0,0.0,-0.707982658191,0.706229817907
19,2022/05/19/14:40:08.122563,2923,1652938808,121325877,map,89.0293988238,-15.1276419829,1e-05,0.0,0.0,-0.688975621016,0.724784515319
20,2022/05/19/14:40:08.322005,2924,1652938808,321400693,map,89.0470739069,-15.2719261692,1e-05,0.0,0.0,-0.5912786123,0.806467359932
21,2022/05/19/14:40:08.621968,2925,1652938808,621299815,map,88.8438104401,-15.3718152208,1e-05,0.0,0.0,-0.696567140852,0.717491615481
22,2022/05/19/14:40:08.822325,2926,1652938808,821238048,map,88.790785187,-15.4939018397,1e-05,0.0,0.0,-0.821745414047,0.569854783689
23,2022/05/19/14:40:09.122011,2927,1652938809,121270563,map,88.7554350196,-15.6270872431,1e-05,0.0,0.0,-0.711195034713,0.702994752896
24,2022/05/19/14:40:09.322086,2928,1652938809,321146231,map,88.7465974768,-15.7602726457,1e-05,0.0,0.0,-0.734191997769,0.678941905034
25,2022/05/19/14:40:09.622013,2929,1652938809,621172370,map,88.6670595978,-15.9045568313,1e-05,0.0,0.0,-0.7040319534,0.710168295963
26,2022/05/19/14:40:09.821861,2930,1652938809,821165988,map,88.6405469719,-16.0488410175,1e-05,0.0,0.0,-0.766235184394,0.642560224568
27,2022/05/19/14:40:10.121826,2931,1652938810,121207625,map,88.6405469719,-16.2486191215,1e-05,0.0,0.0,-0.723012965376,0.690834460561
28,2022/05/19/14:40:10.321836,2932,1652938810,321084773,map,88.6228718876,-16.4816935764,1e-05,0.0,0.0,-0.626302616012,0.779580036415
29,2022/05/19/14:40:10.622334,2933,1652938810,621185106,map,88.6228718876,-16.7036692477,1e-05,0.0,0.0,-0.668665619067,0.743563238655
30,2022/05/19/14:40:10.822093,2934,1652938810,821153162,map,88.614034346,-16.9367437019,1e-05,0.0,0.0,-0.730551104474,0.682858026058
31,2022/05/19/14:40:11.121905,2935,1652938811,121192484,map,88.6405469719,-17.1698181569,1e-05,0.0,0.0,-0.623141184248,0.782109368627
32,2022/05/19/14:40:11.322070,2936,1652938811,321116198,map,88.7377599352,-17.3584974771,1e-05,0.0,0.0,-0.604406970674,0.796675726881
33,2022/05/19/14:40:11.622326,2937,1652938811,621337041,map,88.7112473081,-17.5915719313,1e-05,0.0,0.0,-0.67327271724,0.739394244108
34,2022/05/19/14:40:11.822101,2938,1652938811,821267374,map,88.7200848509,-17.8246463863,1e-05,0.0,0.0,-0.690980700135,0.722873206061
35,2022/05/19/14:40:12.122172,2939,1652938812,121317562,map,88.7289223924,-18.0466220576,1e-05,0.0,0.0,-0.668070186043,0.744098264022
36,2022/05/19/14:40:12.321711,2940,1652938812,321060384,map,88.7289223924,-18.3018940791,1e-05,0.0,0.0,-0.702775014654,0.711412172217
37,2022/05/19/14:40:12.622312,2941,1652938812,621352549,map,88.7554350196,-18.5682648844,1e-05,0.0,0.0,-0.678100793234,0.734968920578
38,2022/05/19/14:40:12.822155,2942,1652938812,821309513,map,88.7554350196,-18.8346356896,1e-05,0.0,0.0,-0.706662723817,0.707550559866
39,2022/05/19/14:40:13.122247,2943,1652938813,121398902,map,88.7554350196,-19.0788089274,1e-05,0.0,0.0,-0.70843765,0.705773402774
40,2022/05/19/14:40:13.322221,2944,1652938813,321445965,map,88.7554350196,-19.3229821661,1e-05,0.0,0.0,-0.708897948644,0.705311064998
41,2022/05/19/14:40:13.621972,2945,1652938813,621170586,map,88.8084602714,-19.5782541877,1e-05,0.0,0.0,-0.681980106572,0.731370722849
42,2022/05/19/14:40:13.822893,2946,1652938813,821565487,map,88.8172978142,-19.8335262092,1e-05,0.0,0.0,-0.766325119516,0.642452964192
43,2022/05/19/14:40:14.122368,2947,1652938814,121339255,map,88.8261353557,-20.0776994479,1e-05,0.0,0.0,-0.705757761421,0.708453232185
44,2022/05/19/14:40:14.322248,2948,1652938814,321244996,map,88.8084602714,-20.310773902,1e-05,0.0,0.0,-0.733284598747,0.679921831713
45,2022/05/19/14:40:14.622092,2949,1652938814,621217806,map,88.7996227298,-20.5660459236,1e-05,0.0,0.0,-0.726445804807,0.687223757359
46,2022/05/19/14:40:14.822731,2950,1652938814,821254152,map,88.790785187,-20.7991203786,1e-05,0.0,0.0,-0.761799605355,0.647812751712
47,2022/05/19/14:40:15.122200,2951,1652938815,121293908,map,88.7731101027,-21.0432936164,1e-05,0.0,0.0,-0.741061643546,0.671436996646
48,2022/05/19/14:40:15.322217,2952,1652938815,321336036,map,88.7465974768,-21.2874668551,1e-05,0.0,0.0,-0.7123201007,0.701854738631
49,2022/05/19/14:40:15.822512,2953,1652938815,821355970,map,88.7996227298,-21.7758133308,1e-05,0.0,0.0,-0.639145351551,0.76908596372
50,2022/05/19/14:40:16.122729,2954,1652938816,121221439,map,88.790785187,-22.0310853531,1e-05,0.0,0.0,-0.727912250482,0.68567029657
51,2022/05/19/14:40:16.324239,2955,1652938816,321216802,map,88.8084602714,-22.2863573747,1e-05,0.0,0.0,-0.692533330596,0.721385878718
52,2022/05/19/14:40:16.622558,2956,1652938816,621293776,map,88.7554350196,-22.5305306126,1e-05,0.0,0.0,-0.751157110241,0.660123470068
53,2022/05/19/14:40:16.822445,2957,1652938816,821232383,map,88.7377599352,-22.7747038512,1e-05,0.0,0.0,-0.715966762782,0.698134367146
54,2022/05/19/14:40:17.122441,2958,1652938817,121339731,map,88.693572225,-23.0299758728,1e-05,0.0,0.0,-0.729341941208,0.684149349773
55,2022/05/19/14:40:17.322438,2959,1652938817,321409323,map,88.6670595978,-23.2852478943,1e-05,0.0,0.0,-0.723104413933,0.69073873972
56,2022/05/19/14:40:17.622342,2960,1652938817,621385382,map,88.6405469719,-23.5516186995,1e-05,0.0,0.0,-0.768561690208,0.639775685959
57,2022/05/19/14:40:17.824472,2961,1652938817,822058276,map,88.614034346,-23.8068907211,1e-05,0.0,0.0,-0.741504101056,0.670948334909
58,2022/05/19/14:40:18.123369,2962,1652938818,122094909,map,88.5963592617,-24.0621627434,1e-05,0.0,0.0,-0.738399965947,0.674363025595
59,2022/05/19/14:40:18.322560,2963,1652938818,321504263,map,88.5786841773,-24.317434765,1e-05,0.0,0.0,-0.730998294344,0.682379288714
60,2022/05/19/14:40:18.621159,2964,1652938818,620978468,map,88.5786841773,-24.5616080028,1e-05,0.0,0.0,-0.729136469295,0.684368328566
61,2022/05/19/14:40:18.821212,2965,1652938818,820983481,map,88.5875217201,-24.8057812415,1e-05,0.0,0.0,-0.671938421999,0.740607019304
62,2022/05/19/14:40:19.121135,2966,1652938819,120953436,map,88.5786841773,-25.0388556957,1e-05,0.0,0.0,-0.73159772819,0.681736579704
63,2022/05/19/14:40:19.321143,2967,1652938819,320909507,map,88.5698466358,-25.2830289335,1e-05,0.0,0.0,-0.733747296239,0.679422479215
64,2022/05/19/14:40:19.621219,2968,1652938819,620947745,map,88.5433340099,-25.5493997388,1e-05,0.0,0.0,-0.692027460684,0.721871175252
65,2022/05/19/14:40:19.821688,2969,1652938819,820929713,map,88.5521715514,-25.8046717611,1e-05,0.0,0.0,-0.725955652354,0.687741514535
66,2022/05/19/14:40:20.121249,2970,1652938820,120975455,map,88.5433340099,-26.048844999,1e-05,0.0,0.0,-0.711477422876,0.702708955926
67,2022/05/19/14:40:20.321226,2971,1652938820,320986694,map,88.5521715514,-26.281919454,1e-05,0.0,0.0,-0.751927029685,0.659246343963
68,2022/05/19/14:40:20.621410,2972,1652938820,621126186,map,88.5168213828,-26.5149939081,1e-05,0.0,0.0,-0.700959492537,0.713201086527
69,2022/05/19/14:40:20.821772,2973,1652938820,821210671,map,88.4726336725,-26.7813647134,1e-05,0.0,0.0,-0.671739401499,0.740787538012
70,2022/05/19/14:40:21.121710,2974,1652938821,121160110,map,88.5079838412,-27.0033403847,1e-05,0.0,0.0,-0.651915916488,0.758291261871
71,2022/05/19/14:40:21.321766,2975,1652938821,321114178,map,88.5079838412,-27.2586124062,1e-05,0.0,0.0,-0.7663409295,0.642434105394
72,2022/05/19/14:40:21.621681,2976,1652938821,621133759,map,88.4372835051,-27.5471807788,1e-05,0.0,0.0,-0.705143334624,0.709064790859
73,2022/05/19/14:40:21.821811,2977,1652938821,821123638,map,88.3047203731,-27.8801442853,1e-05,0.0,0.0,-0.746482581704,0.665404955807
74,2022/05/19/14:40:22.121883,2978,1652938822,121206113,map,88.3489080833,-28.0910211729,1e-05,0.0,0.0,-0.519650117531,0.854379163692
75,2022/05/19/14:40:22.321841,2979,1652938822,321243753,map,88.3577456261,-28.3240956271,1e-05,0.0,0.0,-0.760392703484,0.649463575952
76,2022/05/19/14:40:22.621964,2980,1652938822,621224453,map,88.3135579159,-28.5571700821,1e-05,0.0,0.0,-0.769227392704,0.638975131217
77,2022/05/19/14:40:22.822272,2981,1652938822,821476717,map,88.2782077472,-28.80134332,1e-05,0.0,0.0,-0.76430172135,0.644858805275
78,2022/05/19/14:40:23.122098,2982,1652938823,121334412,map,88.1986698682,-29.0788129089,1e-05,0.0,0.0,-0.820478777785,0.571676985023
79,2022/05/19/14:40:23.321684,2983,1652938823,321075931,map,88.1456446165,-29.3451837141,1e-05,0.0,0.0,-0.779829257087,0.625992276143
80,2022/05/19/14:40:23.621855,2984,1652938823,621172084,map,88.0661067375,-29.6448508704,1e-05,0.0,0.0,-0.77319909034,0.63416335963
81,2022/05/19/14:40:23.822285,2985,1652938823,821544254,map,87.9954064014,-29.9445180259,1e-05,0.0,0.0,-0.756654248077,0.653815225325
82,2022/05/19/14:40:24.121933,2986,1652938824,121226353,map,87.9512186911,-30.2219876148,1e-05,0.0,0.0,-0.70518794696,0.709020422457
83,2022/05/19/14:40:24.322526,2987,1652938824,321182541,map,87.9335436068,-30.4772596363,1e-05,0.0,0.0,-0.751921794423,0.659252315182
84,2022/05/19/14:40:24.621733,2988,1652938824,621169744,map,87.9158685224,-30.7547292253,1e-05,0.0,0.0,-0.736301607967,0.67665348747
85,2022/05/19/14:40:24.822087,2989,1652938824,821216186,map,87.9158685224,-31.0321988142,1e-05,0.0,0.0,-0.73792946299,0.674877846467
86,2022/05/19/14:40:25.122420,2990,1652938825,121233451,map,87.8805183537,-31.2874708357,1e-05,0.0,0.0,-0.757577288481,0.652745472583
87,2022/05/19/14:40:25.322431,2991,1652938825,321355556,map,87.8451681863,-31.5538416417,1e-05,0.0,0.0,-0.737742799047,0.675081893147
88,2022/05/19/14:40:25.622237,2992,1652938825,621330137,map,87.8098180176,-31.8313112299,1e-05,0.0,0.0,-0.743344903891,0.668908329937
89,2022/05/19/14:40:25.822492,2993,1652938825,821283647,map,87.7744678489,-32.1087808188,1e-05,0.0,0.0,-0.724017058545,0.689782066261
90,2022/05/19/14:40:26.121534,2994,1652938826,121056500,map,87.747955223,-32.375151624,1e-05,0.0,0.0,-0.743834048009,0.668364353495
91,2022/05/19/14:40:26.321938,2995,1652938826,321195346,map,87.7214425971,-32.6304236464,1e-05,0.0,0.0,-0.759534754228,0.650466722531
92,2022/05/19/14:40:26.622320,2996,1652938826,621273068,map,87.7037675128,-32.9522883692,1e-05,0.0,0.0,-0.720384444337,0.693574979622
93,2022/05/19/14:40:26.822093,2997,1652938826,821327234,map,87.6772548869,-33.2630543084,1e-05,0.0,0.0,-0.746839879693,0.665003905326
94,2022/05/19/14:40:27.122226,2998,1652938827,121333975,map,87.6419047182,-33.5405238973,1e-05,0.0,0.0,-0.767888558224,0.640583454477
95,2022/05/19/14:40:27.322313,2999,1652938827,321212180,map,87.6153920923,-33.8068947025,1e-05,0.0,0.0,-0.742778358555,0.669537385112
96,2022/05/19/14:40:27.622147,3000,1652938827,621266721,map,87.5800419236,-34.0732655078,1e-05,0.0,0.0,-0.748100336012,0.663585629184
97,2022/05/19/14:40:27.821738,3001,1652938827,821138462,map,87.5446917549,-34.339636313,1e-05,0.0,0.0,-0.773522348403,0.633769024583
98,2022/05/19/14:40:28.121832,3002,1652938828,121230607,map,87.5270166718,-34.6282046856,1e-05,0.0,0.0,-0.658145355741,0.752890888985
99,2022/05/19/14:40:28.322302,3003,1652938828,321216750,map,87.5005040446,-34.8834767071,1e-05,0.0,0.0,-0.768959560372,0.639297422576
100,2022/05/19/14:40:28.622297,3004,1652938828,621310942,map,87.4739914187,-35.1831438634,1e-05,0.0,0.0,-0.738706670804,0.674027042862
101,2022/05/19/14:40:28.822349,3005,1652938828,821379704,map,87.43864125,-35.4495146686,1e-05,0.0,0.0,-0.745586679169,0.666408661292
102,2022/05/19/14:40:29.122215,3006,1652938829,121345899,map,87.420966167,-35.7158854739,1e-05,0.0,0.0,-0.717656328051,0.696397440265
103,2022/05/19/14:40:29.321981,3007,1652938829,321246965,map,87.4032910826,-35.9933550628,1e-05,0.0,0.0,-0.746882764186,0.664955740303
104,2022/05/19/14:40:29.621923,3008,1652938829,621254051,map,87.3679409139,-36.2708246517,1e-05,0.0,0.0,-0.763270020873,0.64607961989
105,2022/05/19/14:40:29.822159,3009,1652938829,821238776,map,87.3325907452,-36.5482942406,1e-05,0.0,0.0,-0.757042324664,0.653365838308
106,2022/05/19/14:40:30.122303,3010,1652938830,121347645,map,87.2972405778,-36.8146650458,1e-05,0.0,0.0,-0.739490064602,0.673167471255
107,2022/05/19/14:40:30.322478,3011,1652938830,321350676,map,87.288403035,-37.0810358511,1e-05,0.0,0.0,-0.757374008532,0.652981325307
108,2022/05/19/14:40:30.622281,3012,1652938830,621317545,map,87.2618904091,-37.3696042229,1e-05,0.0,0.0,-0.734826824173,0.678254774017
109,2022/05/19/14:40:30.822309,3013,1652938830,821255850,map,87.2442153247,-37.6470738118,1e-05,0.0,0.0,-0.75639429758,0.654115942772
110,2022/05/19/14:40:31.121965,3014,1652938831,121193422,map,87.2265402404,-37.9245434007,1e-05,0.0,0.0,-0.726236110337,0.687445352041
111,2022/05/19/14:40:31.322661,3015,1652938831,321315033,map,87.208865156,-38.2020129896,1e-05,0.0,0.0,-0.724655776189,0.689111025914
112,2022/05/19/14:40:31.622044,3016,1652938831,621158619,map,87.1558399042,-38.4572850112,1e-05,0.0,0.0,-0.754953707513,0.655778087093
113,2022/05/19/14:40:31.822382,3017,1652938831,821315912,map,87.0851395681,-38.7347546001,1e-05,0.0,0.0,-0.807282472028,0.590165239875
114,2022/05/19/14:40:32.121999,3018,1652938832,121195584,map,87.0939771096,-38.978927838,1e-05,0.0,0.0,-0.749421774354,0.662092896899
115,2022/05/19/14:40:32.322024,3019,1652938832,321225065,map,87.0763020253,-39.245298644,1e-05,0.0,0.0,-0.790805440652,0.612067606589
116,2022/05/19/14:40:32.622483,3020,1652938832,621269136,map,87.0939771096,-39.5338670158,1e-05,0.0,0.0,-0.77173303538,0.635946634635
117,2022/05/19/14:40:32.822297,3021,1652938832,821518182,map,87.0851395681,-39.8113366047,1e-05,0.0,0.0,-0.749241997809,0.662296329991
118,2022/05/19/14:40:33.121880,3022,1652938833,121219741,map,87.0497893994,-40.0888061936,1e-05,0.0,0.0,-0.598565596651,0.801073795918
119,2022/05/19/14:40:33.321792,3023,1652938833,321153754,map,87.0232767735,-40.3551769988,1e-05,0.0,0.0,-0.732745196798,0.680503105481
120,2022/05/19/14:40:33.622387,3024,1652938833,621335371,map,86.9437388946,-40.6326465878,1e-05,0.0,0.0,-0.734564266396,0.678539120858
121,2022/05/19/14:40:33.821977,3025,1652938833,821235026,map,86.9083887259,-40.8879186093,1e-05,0.0,0.0,-0.765466255288,0.643476038416
122,2022/05/19/14:40:34.122341,3026,1652938834,121306135,map,86.8465259313,-41.1431906309,1e-05,0.0,0.0,-0.734136360626,0.679002064803
123,2022/05/19/14:40:34.322223,3027,1652938834,321348391,map,86.8730385584,-41.3984626532,1e-05,0.0,0.0,-0.723703428826,0.690111112144
124,2022/05/19/14:40:34.622104,3028,1652938834,621225575,map,86.8288508482,-41.6759322421,1e-05,0.0,0.0,-0.733409307262,0.679787310871
125,2022/05/19/14:40:34.921685,3029,1652938834,921119535,map,86.9172262687,-41.8646115623,1e-05,0.0,0.0,-0.729780550696,0.683681466639
126,2022/05/19/14:40:35.121586,3030,1652938835,121123597,map,86.9437388946,-42.1309823676,1e-05,0.0,0.0,-0.665532756412,0.746368642256
127,2022/05/19/14:40:35.321372,3031,1652938835,321060294,map,86.9614139789,-42.4084519565,1e-05,0.0,0.0,-0.704222373801,0.709979470294
128,2022/05/19/14:40:35.621831,3032,1652938835,621125294,map,86.9083887259,-42.6859215454,1e-05,0.0,0.0,-0.737734256746,0.675091228222
129,2022/05/19/14:40:35.822250,3033,1652938835,821355022,map,86.9260638102,-42.9300947833,1e-05,0.0,0.0,-0.724853414331,0.68890313378
130,2022/05/19/14:40:36.122120,3034,1652938836,121361097,map,86.9172262687,-43.2186631559,1e-05,0.0,0.0,-0.734654087155,0.678441870927
131,2022/05/19/14:40:36.321876,3035,1652938836,321158216,map,86.9702515205,-43.4517376101,1e-05,0.0,0.0,-0.752993284723,0.658028200887
132,2022/05/19/14:40:36.621698,3036,1652938836,621186275,map,86.9437388946,-43.7403059827,1e-05,0.0,0.0,-0.711659834598,0.702524220095
133,2022/05/19/14:40:36.822197,3037,1652938836,821309221,map,86.8907136415,-44.0066767879,1e-05,0.0,0.0,-0.796428816381,0.604732288238
134,2022/05/19/14:40:37.122746,3038,1652938837,121217105,map,86.8288508482,-44.2619488094,1e-05,0.0,0.0,-0.773229748458,0.634125978099
135,2022/05/19/14:40:37.321848,3039,1652938837,321156589,map,86.802338221,-44.4950232644,1e-05,0.0,0.0,-0.758969553229,0.651126114721
136,2022/05/19/14:40:37.622205,3040,1652938837,621314866,map,86.2720856969,-44.7169989349,1e-05,0.0,0.0,-0.753002472456,0.658017687053
137,2022/05/19/14:40:37.822121,3041,1652938837,821200202,map,86.1748727348,-44.9833697409,1e-05,0.0,0.0,-0.753859500656,0.657035656011
138,2022/05/19/14:40:38.121938,3042,1652938838,121228849,map,86.1483601077,-45.2164441951,1e-05,0.0,0.0,-0.796759161021,0.604296979414
139,2022/05/19/14:40:38.322135,3043,1652938838,321207950,map,86.1395225661,-45.4495186501,1e-05,0.0,0.0,-0.787035166155,0.616908135167
140,2022/05/19/14:40:38.622379,3044,1652938838,621389416,map,85.9627717252,-45.7158894553,1e-05,0.0,0.0,-0.804731782117,0.593638575946
141,2022/05/19/14:40:38.822377,3045,1652938838,821328980,map,85.8655587619,-45.9933590442,1e-05,0.0,0.0,-0.763858885731,0.645383299047
142,2022/05/19/14:40:39.121840,3046,1652938839,121114250,map,85.7948584257,-46.281927416,1e-05,0.0,0.0,-0.768061321674,0.640376300427
143,2022/05/19/14:40:39.321914,3047,1652938839,321268769,map,85.7329956311,-46.5482982213,1e-05,0.0,0.0,-0.722723887771,0.69113687649
144,2022/05/19/14:40:39.625355,3048,1652938839,621214346,map,85.706483004,-46.8146690265,1e-05,0.0,0.0,-0.774301256909,0.632817164392
145,2022/05/19/14:40:39.822158,3049,1652938839,821188359,map,85.6799703781,-47.0699410488,1e-05,0.0,0.0,-0.751785948676,0.659407224235
146,2022/05/19/14:40:40.121953,3050,1652938840,121179044,map,85.6711328365,-47.3252130704,1e-05,0.0,0.0,-0.722373255263,0.691503347845
147,2022/05/19/14:40:40.322252,3051,1652938840,321208407,map,85.6357826678,-47.6026826593,1e-05,0.0,0.0,-0.767513271915,0.641033054869
148,2022/05/19/14:40:40.622103,3052,1652938840,621153056,map,85.5827574161,-47.8579546808,1e-05,0.0,0.0,-0.758276128821,0.651933518435
149,2022/05/19/14:40:40.821920,3053,1652938840,821188357,map,85.5474072474,-48.1132267024,1e-05,0.0,0.0,-0.748154709835,0.663524325214
150,2022/05/19/14:40:41.122183,3054,1652938841,121218500,map,85.5385697058,-48.3795975076,1e-05,0.0,0.0,-0.751847172396,0.659337416928
151,2022/05/19/14:40:41.321818,3055,1652938841,321134045,map,85.5474072474,-48.6348695292,1e-05,0.0,0.0,-0.719876257824,0.694102422861
152,2022/05/19/14:40:41.622306,3056,1652938841,621195573,map,85.529732163,-48.9012403344,1e-05,0.0,0.0,-0.74985570316,0.661601409036
153,2022/05/19/14:40:41.821998,3057,1652938841,821276407,map,85.4855444528,-49.1787099233,1e-05,0.0,0.0,-0.732434120525,0.680837909557
154,2022/05/19/14:40:42.121949,3058,1652938842,121165424,map,85.4590318269,-49.4450807285,1e-05,0.0,0.0,-0.726473990842,0.687193961433
155,2022/05/19/14:40:42.321914,3059,1652938842,321098858,map,85.432519201,-49.7114515338,1e-05,0.0,0.0,-0.752647144845,0.658424084734
156,2022/05/19/14:40:42.621936,3060,1652938842,621206843,map,85.3971690323,-49.9445259887,1e-05,0.0,0.0,-0.747024510435,0.664796495786
157,2022/05/19/14:40:42.821948,3061,1652938842,821220731,map,85.3441437792,-50.1886992266,1e-05,0.0,0.0,-0.827362464536,0.561668365031
158,2022/05/19/14:40:43.121902,3062,1652938843,121207839,map,85.299956069,-50.4217736816,1e-05,0.0,0.0,-0.780266747031,0.625446883018
159,2022/05/19/14:40:43.321340,3063,1652938843,320940772,map,85.2734434431,-50.6770457031,1e-05,0.0,0.0,-0.752193792676,0.658941953634
160,2022/05/19/14:40:43.621730,3064,1652938843,620978220,map,85.2557683587,-50.954515292,1e-05,0.0,0.0,-0.752019012989,0.659141414344
161,2022/05/19/14:40:43.821140,3065,1652938843,820912692,map,85.2292557329,-51.2430836646,1e-05,0.0,0.0,-0.762117677401,0.647438526651
162,2022/05/19/14:40:44.121152,3066,1652938844,120974476,map,85.22041819,-51.5205532536,1e-05,0.0,0.0,-0.724676162071,0.689089587881
163,2022/05/19/14:40:44.321176,3067,1652938844,320969682,map,85.2115806485,-51.7758252751,1e-05,0.0,0.0,-0.737393941521,0.675462933852
164,2022/05/19/14:40:44.621217,3068,1652938844,620970865,map,85.2115806485,-52.0310972967,1e-05,0.0,0.0,-0.770250790903,0.637741106651
165,2022/05/19/14:40:44.821175,3069,1652938844,820947111,map,85.1673929383,-52.2863693182,1e-05,0.0,0.0,-0.764494146258,0.644630669715
166,2022/05/19/14:40:45.121130,3070,1652938845,120960001,map,85.1320427696,-52.5527401234,1e-05,0.0,0.0,-0.738710788187,0.674022530347
167,2022/05/19/14:40:45.321310,3071,1652938845,320973524,map,85.1143676852,-52.8080121458,1e-05,0.0,0.0,-0.730511892652,0.68289997415
